term_a,term_b,pmi,co_occurrence_count
question,transport,0.0856255388518969,18
recommendation,still,0.7523123032119267,5
region,towards,0.21216861868932402,12
regional,sector,1.1748647201678653,5
regional,still,0.42562807295687644,5
regional,towards,0.2807971250784206,7
scale,take,0.24554448800337642,5
sector,towards,0.7971022146090367,5
sector,walking,0.2043342193567137,5
significance,transport,0.0026464253902054057,7
small,towards,0.3254973039963272,6
social,socially,1.0855811201156018,17
social,take,0.07774385608642577,11
socially,transport,0.15865067386678686,6
structure,towards,0.05547016678326726,12
supporting,walking,0.3489154481678211,6
take,transport,0.09695710486144692,10
towards,transport,0.06033974162322367,22
towards,via,0.9259350864520053,7
towards,walking,0.36008874876594654,20
-minute,respect,0.0795154205534893,6
basis,paradigm,0.7523123032119264,6
basis,respect,1.7151230507209747,5
concept,respect,0.09599200908121436,7
data,paradigm,0.04727437613045934,19
data,respect,0.44519227860324123,9
examines,existing,0.007291894741922918,13
examines,us,0.11383514264879838,8
existing,gi,0.15305585580207998,8
existing,ideal,0.519300250756963,9
existing,investment,0.697783031243752,8
existing,respect,0.5505527942610675,5
existing,zone,0.4715095869206144,11
focus,investment,0.1659039982799289,5
focus,respect,0.48867739054298,5
gi,identifying,1.2032157610842429,6
gi,paradigm,0.44215737490808693,5
ideal,range,1.1505720275988207,6
ideal,us,0.5235646495434205,5
intervention,paradigm,0.5615041325406531,8
intervention,us,0.39445004787748694,8
investment,residential,0.4316071640129345,7
paradigm,respect,1.4919794994067646,6
achieving,benefit,0.05195973893071096,8
achieving,condition,0.12095261041766249,8
achieving,designing,1.304722707426079,7
achieving,developed,0.3176629046637166,14
achieving,ensure,0.8140997909776077,6
achieving,interest,1.0059907987877132,9
achieving,intervention,0.10676797542570614,5
achieving,land,0.1823215567939546,18
achieving,metropolitan,0.20611041875796937,7
achieving,neighbourhood,0.3538841680980348,11
achieving,private,0.4574248470388753,7
achieving,project,0.2751032902449208,5
achieving,review,0.16974277458709436,6
application,fundamental,0.7408084787304419,5
application,made,0.5782895492326668,6
application,range,0.35514599791845725,5
application,value,0.18480063217121837,7
approach,complex,0.5940379062008062,10
approach,designing,0.6428280703702381,5
approach,element,0.253363303608515,7
approach,long-term,0.5782895492326671,5
approach,mean,0.03669226679992253,6
approach,observation,0.8251496271641928,5
approach,rather,0.6428280703702381,7
around,complex,0.07373353848027166,7
around,country,0.4572197398696609,15
around,developed,0.18528602438601896,20
around,focus,0.03291154396001665,16
around,fundamental,0.5363570604283847,6
around,government,0.3921872695988062,11
around,large,0.08490683907839694,10
around,long,0.1915165741366552,5
around,made,0.4791986465884362,8
around,place,0.005414294502794462,11
around,private,0.21968745110335164,9
around,process,0.19151657413665502,17
around,project,0.47919864658843603,10
around,range,0.15069457961639995,6
around,rather,0.3250479667611777,6
around,recent,0.0022745744981268077,12
around,response,0.09620639433233032,5
around,site,0.15069457961639995,6
around,theory,0.02721352284537864,7
around,towards,0.2672283958723515,12
benefit,complex,0.08321228243481553,8
benefit,element,0.3223561750954664,10
benefit,fundamental,0.22998285496445137,5
benefit,given,0.09278173345096627,5
benefit,greater,0.3223561750954664,10
benefit,long-term,0.290607476780886,5
benefit,made,0.22161460529393465,7
benefit,rather,0.48867739054298,8
benefit,response,0.8476224830162513,12
benefit,value,0.2930142168114512,13
broader,response,1.3923496584579236,5
built,country,0.2531243835261454,15
built,element,0.019169916107720123,8
built,given,0.8011963861416997,11
built,large,0.06313303952883635,12
built,mean,0.07443259478276955,9
built,mechanism,0.645477078541815,7
built,private,0.21626279022198727,11
built,rather,0.27510329024492064,7
built,regeneration,0.14994014729091487,5
built,response,0.22858327461002798,7
built,site,0.3520643313810491,9
built,standard,0.7169360425239599,7
change,demonstrates,0.43085781965415365,8
change,fundamental,0.018012604248366784,6
change,given,0.48694728630519724,11
change,government,0.36631929851658257,18
change,greater,0.3335294756935916,15
change,long-term,0.5894628498307924,10
change,mean,0.12790827507158434,13
change,mechanism,0.3312279787053124,7
change,metropolitan,0.2973264270296311,21
change,parameter,0.5158510324875463,9
change,private,0.2767071398268953,16
change,project,0.43085781965415365,16
change,range,0.037815231544546475,9
change,site,0.3254973039963272,12
change,stakeholder,0.2973264270296309,7
change,standard,0.06621470606624458,5
change,supporting,0.7593618866261899,10
compact,government,0.140370696274764,48
compact,made,0.10862199796018362,31
compact,range,0.0678000034399284,31
compact,response,0.16284355212682267,30
compact,standard,0.02258766061838041,16
complex,demonstrates,1.3359752509301834,7
complex,element,0.4558875677199889,6
complex,government,0.4605065135762834,7
complex,greater,0.74356964017177,8
complex,interest,0.4494566773896987,5
complex,mean,0.5475178905659134,7
complex,rather,0.8453523344817122,6
condition,depends,1.166076214134786,7
condition,greater,0.28598853092459164,9
condition,intervention,0.03266000327198424,8
condition,long,0.31877835374758234,6
condition,long-term,0.541921905061792,6
condition,parameter,0.9791357114845369,9
condition,process,0.34776589062083474,21
condition,review,0.1364567969536278,10
condition,site,0.501099910541537,9
condition,stakeholder,0.6064604261993631,6
condition,standard,0.529499385063235,5
condition,towards,0.02984706189536968,10
contrast,developed,0.24355493250999496,6
contrast,element,1.0155033556554116,5
contrast,greater,1.0155033556554116,5
contrast,large,0.6540013709683634,5
contributes,towards,0.2301871241920025,6
country,demonstrates,0.8031707204454174,6
country,ensure,0.6208491636514629,7
country,interest,0.2531243835261454,6
country,made,0.33316709119968196,6
country,mean,0.4201784681893117,9
country,metropolitan,0.620849163651463,15
country,outcome,0.31937376906734616,9
country,parameter,0.5880593408284721,5
country,range,0.4464957765066851,7
country,rather,0.2843769270302501,5
country,towards,0.22655735614142392,10
country,value,0.07320956676275603,8
demonstrates,design,0.09461491453262705,7
demonstrates,developed,0.39770561233725316,7
demonstrates,focus,0.3143240033982022,6
demonstrates,land,0.1445812288111075,8
demonstrates,metropolitan,0.6428280703702381,5
demonstrates,neighbourhood,0.6750889325884595,7
demonstrates,place,0.815670883209649,7
demonstrates,private,0.8941424986511444,5
demonstrates,towards,0.6540013709683634,5
depends,developed,0.46669848382420465,5
depends,form,0.23325618030942025,6
depends,neighbourhood,0.7440818040754109,5
design,made,0.24365049369311514,13
design,regeneration,0.10298316420314384,8
design,standard,0.3335068228149761,8
designing,government,0.865971621684448,5
designing,metropolitan,0.6428280703702381,5
designing,process,0.22998285496445137,5
designing,public,0.15035158527244416,11
designing,recent,0.3890475495941386,5
designing,towards,0.9904736075895763,7
developed,element,0.21076510968700396,12
developed,extent,0.34040475849991253,13
developed,form,0.11702473534445579,43
developed,given,0.1353413478697621,7
developed,investigates,0.32693654144904594,10
developed,made,0.46669848382420465,12
developed,mean,0.14824475270566984,12
developed,outcome,0.047440053583704296,12
developed,project,0.32359764018353143,13
developed,rather,0.06123337571604026,7
developed,standard,0.7543805562759855,9
developed,strategic,0.08228678491387248,8
developed,structure,0.19667134661114452,25
developed,towards,0.25472823310812015,18
element,outcome,0.12624129616917587,5
element,project,0.5046777318894209,6
element,rather,1.1490347482799343,8
element,stakeholder,1.0155033556554116,5
element,towards,0.26453660420664016,7
ensure,given,1.142603857949644,5
ensure,government,0.865971621684448,7
ensure,standard,1.5103286380749612,5
environment,given,0.31657653845149586,16
environment,mean,0.062417158038358476,21
essential,rather,0.3858200051032721,8
essential,regeneration,0.12712546952474357,5
extent,form,0.4042139784530598,21
extent,intervention,0.5400900380368368,7
extent,land,0.16138834712748887,16
extent,made,0.7774182243430028,6
extent,mean,0.4589644932244681,6
extent,metropolitan,0.1488095649206287,6
extent,private,0.40012399320153463,6
extent,project,0.841956745480574,8
extent,range,0.5542746730287932,5
extent,rather,0.7286280601735711,5
extent,site,0.7365962298227475,6
extent,towards,0.31413354534601223,7
focus,given,0.05195973893071096,6
focus,long-term,0.06746392546667633,5
focus,parameter,0.2815341805752114,6
focus,private,0.1601733235709438,12
focus,stakeholder,0.3143240033982022,6
form,fundamental,0.2134535530132408,10
form,mean,0.08078758666514657,17
form,observation,0.1642633088224688,7
form,parameter,0.082683321830046,8
form,range,0.23325618030942025,15
form,response,0.050934623515465655,11
form,standard,0.22083366031086316,8
fundamental,given,1.3539129516168509,5
fundamental,mean,1.1642920923412845,7
fundamental,parameter,1.5834873932613511,5
fundamental,place,0.5363570604283847,6
fundamental,private,0.9513009124910929,6
fundamental,process,0.4412919486316582,7
fundamental,strategy,0.0450605164704393,8
fundamental,support,0.006839303650241661,5
given,government,0.7859289140109114,6
given,greater,0.7531390911879206,5
given,interest,1.3990333868973204,8
given,land,0.20067069546215105,11
given,neighbourhood,0.4127246681209684,7
given,outcome,0.589814035084621,5
given,place,0.21683438212094508,5
given,private,0.6317782341836532,5
given,range,0.9682504708048661,5
given,rather,1.142603857949644,5
given,recent,0.46315552174786057,7
given,residential,0.5873264716128194,11
given,support,0.20611041875796937,7
governance,interest,0.9550052440548455,5
governance,intervention,0.6435690855949575,5
government,interest,0.7859289140109116,8
government,large,0.36631929851658257,9
government,long,1.0482931784784024,8
government,mean,0.2598358181141322,6
government,metropolitan,0.10383156963755119,7
government,place,0.3921872695988062,11
government,private,0.9741852063246805,13
government,process,0.2299828549644512,12
government,project,0.6428280703702381,8
government,range,0.5374675547124117,6
government,rather,0.529499385063235,5
government,recent,0.6121911009083484,15
government,site,1.0482931784784026,10
government,strategic,1.2054787620008147,11
government,towards,0.6540013709683633,12
government,value,0.3183320247957409,8
greater,land,0.33493495730232653,20
greater,large,0.26453660420664016,7
greater,metropolitan,0.38689469623303757,8
greater,place,0.22326527245123548,8
greater,private,0.9566628556324781,11
greater,response,0.6325111033993062,5
greater,strategic,0.748874692401463,6
greater,theory,0.5635182319123543,7
highlight,made,0.3116608859787183,6
interest,intervention,0.32991152673991603,5
interest,metropolitan,0.4292539700721792,7
interest,private,0.34409616173187235,5
interest,process,0.2677231829472985,9
interest,project,0.6805683983530851,6
interest,stakeholder,1.3737155789130304,6
interest,support,0.37041347004924574,11
interest,towards,0.4404272706703044,7
intervention,outcome,0.32716804079416484,7
intervention,strategic,0.43100764361128463,5
land,long-term,0.5655505234552372,13
land,made,0.08004270767353636,12
land,process,0.10903024454678875,35
land,project,0.1445812288111075,16
land,range,0.19337139298053946,14
land,stakeholder,0.2623642644674909,9
large,long-term,0.9259350864520053,7
large,mean,0.04786556739804786,6
large,mechanism,0.6879029226440448,5
large,metropolitan,0.5109005273276901,13
large,project,0.5486408553105371,9
large,rather,0.9053157992492696,9
large,site,0.3254973039963272,6
large,theory,0.2020162472253061,7
large,towards,0.2597095634583244,10
long,recent,0.5713691063880932,8
long,support,0.4321070390545857,9
long-term,private,0.8296039775135732,5
long-term,process,0.6354479630726155,8
long-term,structure,0.8960490769217259,10
long-term,towards,0.9259350864520053,7
made,metropolitan,0.7606111060266216,9
made,neighbourhood,0.2050853033427239,7
made,outcome,0.3821746703063766,5
made,place,0.5969816822448197,9
made,private,0.42413886940540885,5
made,process,0.45312640627866113,10
made,recent,0.1013654771423577,6
made,residential,0.2843769270302501,10
made,review,0.47292903357484056,6
made,value,0.2537935036581699,5
mean,neighbourhood,0.020162964848712,8
mean,parameter,0.9201931758510868,5
mean,rather,1.0865143912986004,8
mean,residential,0.30239543253292817,14
mean,review,0.30862598228356425,7
mean,structure,0.3544517944889813,12
mean,theory,0.34684719510376194,6
mean,towards,0.4533306755062123,9
mechanism,neighbourhood,0.5548398044368827,6
mechanism,outcome,0.8860798512277935,5
metropolitan,outcome,0.22356964012973798,8
metropolitan,private,0.13200244660424754,7
metropolitan,process,0.35514599791845725,17
metropolitan,range,0.602006075849983,8
metropolitan,recent,0.32005467810718713,14
metropolitan,response,0.44215737490808704,6
metropolitan,strategic,0.5303500869435478,7
metropolitan,value,0.2129715091379147,9
neighbourhood,range,0.1642633088224688,7
observation,residential,0.24355493250999477,5
outcome,project,0.8521782995521121,10
outcome,rather,1.2088532434908446,10
outcome,response,0.9391896765417419,8
outcome,stakeholder,0.8521782995521121,5
outcome,towards,0.45788649204207305,10
parameter,process,0.7849796970435796,9
parameter,project,1.0155033556554116,5
parameter,structure,0.5711228312975738,7
parameter,support,0.2815341805752114,6
place,project,0.6615202033823906,12
place,rather,0.7305130748693421,9
place,recent,0.2899566469499077,16
place,regeneration,0.5363570604283847,6
policy,rather,0.1113831594015118,16
policy,regeneration,0.2581537319311476,15
private,project,0.200995318091199,5
private,rather,0.5576702620299315,5
private,residential,0.24355493250999496,14
private,towards,0.7622149556085961,13
process,project,0.871836741136846,19
process,regeneration,0.9802884493643452,12
process,site,0.3069438961005796,9
process,standard,0.5176649274162322,6
process,strategic,0.6565013722704478,12
process,towards,0.4775449336268069,19
process,value,0.167851073857445,13
project,range,0.8739397913336248,7
project,rather,0.7118209418571898,5
project,recent,0.1659039982799289,8
project,regeneration,0.9231300355243967,5
project,review,0.06746392546667633,5
project,strategy,0.17022365942444517,16
project,support,0.22731262640857236,11
range,recent,0.3482255550738835,8
range,response,0.8476224830162515,5
range,review,0.24978548226063088,5
range,strategic,0.9639860720184085,6
range,support,0.20896348774037576,9
range,theory,0.44215737490808693,5
rather,recent,0.8410326733371957,11
rather,review,0.8941424986511441,8
rather,structure,0.40097181012387434,8
rather,value,0.9751115611848113,9
recent,regeneration,0.44620596343408736,6
regeneration,response,1.2332849638282362,5
regeneration,review,0.6354479630726156,5
regeneration,standard,1.7216377317421683,5
regeneration,towards,0.7111597848083121,6
regeneration,value,0.780955546743854,6
residential,standard,0.3489154481678211,6
response,strategic,0.9094978867343388,5
response,towards,0.964156299272203,10
review,stakeholder,0.7606111060266216,5
site,strategic,0.781664515224454,5
site,towards,0.3254973039963272,6
spatial,standard,0.021654389435381963,9
stakeholder,strategy,0.393367210738655,10
stakeholder,value,0.7237971329039055,5
standard,strategy,0.14205278245774888,7
standard,structure,0.5551224899511326,6
standard,towards,0.7593618866261899,5
strategic,support,0.37619940711628974,10
strategic,value,0.45716846964995667,6
strategy,towards,0.26143966769610694,26
structure,value,0.03825455172917928,11
allows,developed,0.3866557761506682,6
allows,existing,0.3369786939630085,5
allows,form,0.12504259566918755,7
center,compared,0.5154886479936366,9
center,encourage,0.7543805562759855,7
center,expansion,0.27254246938324717,6
center,without,0.620849163651463,6
compact,development,0.29737444508442873,39
compared,often,0.4241388694054087,10
compared,sprawl,0.3637297416098487,13
development,evaluate,0.35514599791845725,5
development,expansion,0.5946259685523604,6
development,road,0.734177848958466,7
development,scenario,0.6552505903687952,6
development,sprawl,0.21469416244936076,7
encourage,often,0.2211980254087185,5
encourage,without,0.7808138133441411,5
evaluate,form,0.05093462351546586,18
existing,leading,0.3761994071162896,7
existing,without,0.31166088597871866,9
expansion,form,0.4365971043274505,25
expansion,scenario,0.3477658906208346,6
often,without,0.4241388694054087,6
preference,without,0.9590620447504601,5
road,scenario,0.7386321993078464,9
sprawl,without,0.5068305852505222,9
access,direction,0.05504140546811946,5
achieving,create,0.20796398740729224,6
achieving,like,0.14994014729091487,5
address,analysed,0.47605892658376825,6
address,bike,0.42294910126982016,5
address,direction,0.7255197862153515,7
address,ride,0.5321483932348121,5
aim,integrates,0.31773722923917197,9
analysed,assessment,0.28515362609842226,5
analysed,green,0.050115287132063355,5
analysed,index,0.4522077107615885,5
analysed,method,0.6208491636514627,11
analysed,support,0.6244789317020417,9
analysis,considerable,0.19885475359208818,10
assessment,decision,0.4230234203215431,8
assessment,discourse,0.19814224910879255,5
assessment,integrates,0.34767398307975633,5
central,future,0.039537218932153874,16
considerable,existing,0.7960532526765536,7
considerable,future,0.6853876847890339,6
considerable,public,0.21538405554329867,9
considerable,resident,0.019269176617008107,5
considerable,space,0.1136013612333561,7
considerable,support,0.5800271691312077,6
considerable,transport,0.5196640194041173,9
create,decision,0.37138830401987977,5
create,discourse,0.6165107620528647,5
create,ensure,0.4623600822256066,5
create,functional,0.49345066929563763,7
create,future,0.32437433925170345,14
create,indicator,0.1836466797565861,10
create,resource,0.5891117878647506,10
criterion,decision,1.1778641698868282,8
criterion,idea,0.4703282518747833,6
criterion,method,0.2770776245486383,13
criterion,quantitative,0.5599404105644704,6
criterion,unit,0.47605892658376847,5
criterion,zone,0.8068004884959962,6
decision,identifies,1.401007721201038,6
decision,indicator,0.5934501894633484,9
decision,resource,0.5934501894633486,6
direction,existing,0.37619940711628974,6
direction,green,0.14542546693638847,5
direction,method,0.397705612337253,8
direction,space,0.20457313943908298,10
discourse,idea,0.7118209418571896,5
education,lack,0.4982468415591305,5
education,resource,0.7332121318385072,6
ensure,idea,0.8941424986511444,7
ensure,resource,0.5021004108751207,5
equity,functional,0.7395837388345459,5
equity,idea,0.5341397646197372,5
evaluating,resource,0.7432624676920087,5
existing,spatially,0.2628707218092865,5
future,resource,0.6154290961821238,18
future,zone,0.06300957511729599,7
green,limitation,0.35673456060359515,7
green,resource,0.031015115758644105,11
healthcare,lack,0.9290297576515849,5
idea,limitation,0.7689793556971384,5
idea,lower,0.0048804391649083486,5
idea,reveal,0.04684463826394065,5
identifies,reveal,0.9811538756407738,6
lack,lower,0.3666704837704112,8
limitation,space,0.26173155327903147,12
lower,support,0.11820912447191173,12
quantitative,unit,0.3245090284565675,5
resource,short,0.11263564411339752,5
analysed,building,0.12007387573897377,5
analysed,built,0.17979311044059598,5
analysed,condition,0.5111502463950383,6
analysed,network,0.14205278245774888,5
analysed,open,0.6653009262222966,5
analysed,type,0.58800925192065,7
analysis,promotion,0.18446601613998828,12
assessment,open,0.2751032902449208,12
assessment,outdoor,0.5966869143723832,6
assessment,promotion,0.4494566773896987,5
assessment,street,0.11383514264879858,12
building,comfort,0.5857578438401929,7
building,develops,0.39770561233725316,6
building,effect,0.31123201433342634,31
building,outdoor,0.4316071640129346,6
building,resource,0.2680277890287207,13
built,outdoor,0.3090048419206023,5
built,promotion,0.9318828266339914,9
case,combined,0.3265003998414928,13
case,contributing,0.03467410264368554,7
case,open,0.1364567969536278,20
case,outdoor,0.35267990542326383,9
case,promotion,0.1364567969536278,7
case,revealed,0.16462767392032415,9
combined,data,0.5758124610203051,21
combined,effect,0.8158871015517036,16
combined,identify,0.4540970569462007,6
combined,lifestyle,1.2272869451796826,5
combined,mobility,0.025357042483546675,7
combined,network,0.2138324648518796,7
combined,open,0.40060837199521465,5
combined,promotion,1.4504304964938923,5
combined,road,0.8850007386930496,7
comfort,condition,0.45804042108109017,5
comfort,mobility,0.26511064836337683,6
comfort,parameter,1.7425520878910385,5
comfort,road,0.9424327877789253,5
comfort,street,1.4217018704704507,11
comfort,type,0.3807487467794435,5
condition,four,0.050934623515465655,7
condition,outdoor,0.6403619778750447,6
condition,planned,0.3967398952172944,6
contributing,identify,0.9354606479818752,7
contributing,open,0.7278212832036308,5
creating,lifestyle,0.9811538756407738,6
data,promotion,0.5252349862767776,13
decision,develops,1.4963179010053627,6
develops,limited,0.7731898882334819,5
direct,effect,0.4827426550231653,8
direct,mobility,0.23120909668769557,6
dynamic,optimal,1.2996076067593088,5
effect,lifestyle,0.19506058257138448,7
effect,outdoor,0.5166442066988467,8
effect,parameter,0.31642143957565194,7
effect,promotion,0.5517355265101169,8
effect,tree,0.9106806189833886,9
enhance,lifestyle,0.7988323188468194,5
enhance,planned,0.7432624676920087,5
environment,outdoor,0.4052029898164238,13
environment,promotion,0.4402943096276939,13
environment,tree,0.3137315863192647,9
four,improvement,0.42562807295687644,5
four,street,0.2261387125405564,7
identify,lifestyle,0.9476311836021305,8
identify,open,0.2387356460740459,9
identify,path,0.8140997909776078,5
identify,promotion,0.7007711056706046,5
improvement,lifestyle,0.9811538756407742,5
improvement,open,0.490947539077519,7
lifestyle,limited,0.8013607652001781,6
lifestyle,network,0.26553383922876983,6
lifestyle,open,0.6064604261993634,5
lifestyle,promotion,1.6562825506980412,5
limited,planned,0.7457909140453672,6
limited,resource,0.6587795370557374,11
mobility,open,0.023569731909450803,13
mobility,path,0.7012127259334311,8
mobility,promotion,0.7056670762828114,9
network,open,0.2861531264315057,14
network,outdoor,0.7412681431834908,8
network,tree,0.5475178905659135,5
open,outdoor,1.130984894323516,7
open,pedestrian,0.26813462092882717,11
open,planned,0.5508905750445526,5
open,promoting,0.013396704196400348,6
open,promotion,1.166076214134786,7
open,resource,0.32774702373034276,8
open,revealed,0.9429326628205762,7
open,street,0.5740251504462092,13
open,tree,1.407238270951674,7
open,type,0.05916512265198115,10
optimal,resource,1.0208942042902882,5
outdoor,pedestrian,0.6767296220459194,6
outdoor,street,1.1032481393519162,8
outdoor,support,0.5023762349011419,7
outdoor,type,0.563070303573398,6
outdoor,walkable,0.3616485754060242,6
outdoor,walking,0.27745648418567603,6
parameter,pedestrian,0.4277166907532926,5
parameter,tool,0.7515378098209469,8
parameter,walkable,0.582639273359133,8
pedestrian,resource,0.14542546693638828,9
promoting,promotion,1.2173695085223366,7
promotion,public,0.529499385063235,15
promotion,resource,0.9075655189832852,5
promotion,street,0.8506573867114053,6
promotion,support,0.537467554712412,7
promotion,sustainable,0.32504796676117803,14
promotion,tool,0.38331687488515365,5
promotion,walkable,0.2144183384233399,5
promotion,walking,0.7180129121051108,9
public,tree,0.14205278245774908,8
resource,street,0.03294748350969781,7
route,street,0.7424438020711728,5
street,tree,1.0918194435282935,6
access,long-term,0.17282444112450263,6
action,address,0.5225789422186612,8
action,around,0.3250479667611777,6
action,change,0.09438558303294081,8
action,country,0.46669848382420465,6
action,effort,1.4260215316149671,8
action,environment,0.03482920151952949,13
action,identify,0.6317782341836532,7
action,qualitative,0.9143452059686638,5
action,rather,1.2508174425898766,6
action,review,0.7606111060266216,7
address,around,0.08231728217166327,13
address,national,0.1013654771423577,5
address,rather,0.3890475495941385,7
address,risk,0.4131451011731992,7
addressing,integration,1.063218828695078,6
advance,contribution,1.2996076067593085,6
affecting,create,0.9811538756407742,5
approach,create,0.03669226679992275,7
approach,efficient,0.21901382359387728,6
around,concern,0.0553843998120751,6
around,contribution,0.25605509527422626,8
around,create,0.4120593437508075,12
around,efficient,0.0553843998120751,6
around,enhancing,0.4102057751014847,7
around,integration,0.1915165741366552,7
around,national,0.1915165741366552,5
around,settlement,0.4608495079202397,9
around,yet,0.1738169970372541,7
climate,safe,0.8476224830162515,5
community,long-term,0.41735918242003006,7
community,national,0.04006495127856186,6
community,settlement,0.12707632826819185,9
concern,contribution,0.6244789317020416,6
concern,towards,0.3843378040192608,7
contribution,face,0.7606111060266216,5
contribution,green,0.04006495127856208,9
contribution,identify,0.1209526104176623,6
contribution,short,0.3223561750954664,5
contribution,towards,0.43085781965415365,8
country,plan,0.12007387573897377,10
country,planned,0.5934501894633486,6
country,settlement,0.014713360081147401,5
create,efficient,0.6627001445222396,8
create,face,0.6934718031889928,6
create,indicate,0.10568513828687409,7
create,integration,0.3569995665677802,6
create,rather,0.6446816390195611,6
create,risk,0.6687791905986217,6
create,safe,0.9811538756407742,5
create,settlement,0.529168751897717,7
create,towards,0.18139696002257055,8
create,understand,0.1056851382868743,5
critical,long-term,0.6472824207196184,5
determined,environment,0.017965395467524594,7
determined,green,0.4111286326693939,5
determined,impact,0.14392509156115363,6
determined,implementation,0.985492277239372,6
determined,long-term,1.9426050036337825,5
determined,need,0.03770287830584605,6
determined,space,0.1136013612333561,7
efficient,need,0.01316176938972849,14
efficient,policy,0.013569849379068235,19
efficient,towards,0.2301871241920025,6
effort,identify,0.18282801413575014,5
effort,indicate,0.2628707218092865,5
enhancing,towards,0.2485362628601992,5
examine,plan,0.20765006494356208,7
examine,short,0.5214848502058024,6
examine,yet,0.4232464106223891,5
face,settlement,0.8476224830162513,5
face,towards,0.36631929851658257,5
green,long-term,0.08088694579881714,5
green,planned,0.5234916008564383,9
green,priority,0.3277470237303429,5
green,review,0.04006495127856186,12
green,settlement,0.009293292611808243,8
identify,plan,0.393367210738655,13
identify,towards,0.0143428753594045,8
impact,planned,0.3616485754060242,12
impact,rather,0.23489686976688018,12
impact,safe,0.06054348262210255,6
impact,water,0.13311417545693818,8
implementation,priority,0.7197891115063664,5
implementation,rather,0.20099531809119883,5
implementation,towards,0.037815231544546475,9
implementation,water,0.6869992886833757,6
implementation,yet,0.07793522533397161,6
indicate,long-term,0.6472824207196184,5
infrastructure,towards,0.07240667631416545,15
integrated,review,0.33939764095031805,7
long-term,plan,0.4829793694283421,5
long-term,planned,1.4671813069187079,5
long-term,settlement,1.540769663576197,8
long-term,space,0.034674102643685326,9
need,towards,0.29399863693695655,30
plan,planned,0.8078009888295798,8
plan,qualitative,0.5268986033631776,8
plan,rather,0.21104565394470043,5
plan,review,0.15447530245630603,9
plan,risk,0.9282903860837062,10
plan,settlement,0.27785432361681073,7
plan,water,0.5147280677429226,5
plan,yet,0.49345066929563747,9
planned,yet,1.0721874986778386,6
policy,yet,0.029145061164539673,20
priority,space,0.28153418057521123,9
priority,sustainable,0.10190441544696809,10
review,space,0.012201246791626708,22
review,understand,0.4039361620878893,7
risk,towards,0.5239482427201656,6
risk,yet,0.7872117878238007,5
safe,towards,1.0186444845562725,6
settlement,towards,0.635652232300167,9
towards,water,0.6212115481453726,5
towards,yet,0.5999341496980876,9
access,light,0.03151090805792518,7
accessibility,surface,0.20666612869169237,8
active,comparison,0.21635070617439356,5
active,contribute,0.04626171781607334,7
active,interest,0.1152545893030251,5
active,light,0.3052981921908898,5
amenity,emphasis,0.4277166907532926,5
amenity,paradigm,0.4093675520850961,9
application,comparison,0.41702140163654466,5
application,open,0.7606111060266214,12
application,station,0.4829793694283422,5
applying,form,0.3725182476429282,10
applying,health,0.2638844066401327,5
applying,method,0.298075771388412,7
applying,often,0.7457224935328711,5
assessment,consideration,0.6681458783545281,8
behavior,pattern,0.26405345405833586,9
behavior,type,0.19269651527650383,6
benefit,demonstrate,0.24978548226063088,6
benefit,open,0.16277410527100117,11
benefit,paradigm,0.03669226679992253,8
choice,consideration,1.1913940221190757,6
choice,growing,0.6317782341836532,6
comparison,consideration,1.11016858219649,5
comparison,contribute,0.33697869396300817,5
comparison,distinct,1.1383394591631864,5
comparison,environmental,0.2758514332820075,12
comparison,evaluating,1.1971799591861196,5
comparison,form,0.15203074038683434,13
comparison,health,0.11750487153776099,7
comparison,need,0.09623938075841895,13
comparison,often,0.5993429584304992,7
comparison,time,0.04569733748158029,8
comparison,type,0.48568363995797786,9
consideration,data,0.10686647333270512,11
consideration,form,0.05093462351546586,9
consideration,growing,0.9995030143089705,6
consideration,health,0.7408084787304419,10
consideration,method,0.2153840555432985,8
consideration,pattern,0.30042109822921076,8
consideration,structure,0.08511886070539706,5
consideration,time,0.024643928283748007,6
consideration,transport,0.6470034417807188,16
consideration,type,0.5009978749310204,7
contribute,destination,0.38046380590274687,6
contribute,light,0.4259261799795045,5
contribute,method,0.0018099552452393861,14
contribute,open,0.39288632590130423,9
contribute,station,0.7394088983760186,7
contribute,time,0.1677447719244213,15
critical,distinct,0.739991818823886,6
data,surface,0.23161817830518222,9
despite,paradigm,0.14948776094526708,5
despite,shift,0.5324800132013727,6
distinct,paradigm,0.9811538756407738,6
emphasis,growing,0.8171814575150159,5
emphasis,interest,1.0090724653251213,5
emphasis,time,0.024643928283748007,6
environmental,established,0.09049497279289889,7
environmental,light,0.2777875423088739,11
environmental,open,0.25479802408417535,20
environmental,response,0.4218521087473415,13
environmental,surface,0.17475531641063874,6
established,form,0.2433065161629217,10
established,pattern,0.25390108259431765,7
established,type,0.58800925192065,7
form,light,0.31508619855705233,14
form,surface,0.12504259566918755,7
growing,light,0.6395002802775636,5
growing,time,0.15817532090827074,12
health,light,0.20645235755425703,7
health,limitation,0.10481971201044539,5
health,response,0.1834628393295586,7
health,station,0.029312159502300095,6
image,pattern,0.046640577453111294,5
image,structure,0.3013419691750332,5
increasingly,interest,0.9247653588651273,6
increasingly,light,0.9324874049590375,5
increasingly,open,0.4939824427726727,6
increasingly,paradigm,0.6863543354201289,6
increasingly,pattern,0.03379243497526221,8
increasingly,play,0.8018672225419733,5
