T1,T2,T3,T4,T5,T6,dominant_topic
0.34851689204598285,0.0445048161594345,0.046534303705102795,0.3718878615703918,0.18686704147371935,0.0016890850453686968,T4
0.825485602072688,0.0016583802478997395,0.0016644516294778916,0.16786151370970878,0.0016626985517535049,0.0016673537884720345,T1
0.00305549661904022,0.21575409658063227,0.10178940079218417,0.42351877300257884,0.2528174712106251,0.0030647617949395305,T4
0.13347590460110492,0.0012404881316056776,0.0012403750578190203,0.7267540162910928,0.13604715131902564,0.0012420645993520074,T4
0.3613109001378772,0.07263915540600534,0.25339256535072646,0.039614792488282376,0.19634865838286972,0.07669392823423893,T1
0.001468179410697123,0.0014644495520488503,0.7202739482329706,0.2738613908420265,0.001460554509291637,0.0014714774529651492,T3
0.0009191175611704237,0.0009178398964283534,0.28389267710110144,0.7124339270822319,0.0009198172928242583,0.0009166210662436854,T4
0.374378643498563,0.0011691116048133542,0.0011678403654491044,0.3691376095773496,0.0011629922471324597,0.25298380270669263,T1
0.0008615942560101856,0.0008653294143107326,0.0008659475702932086,0.0008645801497735401,0.12787420374918454,0.8686683448604279,T6
0.41876052953538206,0.0014512912562451943,0.22660933539675107,0.35028338406944465,0.0014452799014730048,0.0014501798407040721,T1
0.9766319888808376,0.00467003921957345,0.0046715010716855895,0.00467703736348009,0.004703488438162245,0.004645945026261045,T1
0.0011896053615384706,0.0011974516971100945,0.001198961783244018,0.7435645879937919,0.12000563523579777,0.13284375792851763,T4
0.17666253681789568,0.003588553790232979,0.7647144850101228,0.0035730208733531425,0.0035603661043888033,0.047901037404006676,T3
0.772649490256685,0.0016751667795280826,0.001678538498572244,0.22064082052203818,0.001683863357916015,0.0016721205852604146,T1
0.5940826340890681,0.0016911296136029607,0.0016972183604895671,0.0016994625878842212,0.0017062225107138237,0.39912333283824125,T1
0.08827458195640327,0.0015037132704830787,0.29470666329128564,0.612506353363285,0.00150592134090631,0.0015027667776366497,T4
0.7414663329399032,0.0014687377987668926,0.06800399783070976,0.18613189268450228,0.0014577507035477746,0.0014712880425701896,T1
0.5645625306664636,0.0024061774223355,0.0024069421575331827,0.19391530366845242,0.0024061267232026906,0.23430291936201264,T1
0.40545932766529974,0.0013414881767818047,0.0013353297238589215,0.16813771046459455,0.30934192133895766,0.11438422263050733,T1
0.001307219563616213,0.6437026718471588,0.0013030754445004136,0.13458111387345054,0.21780133965378015,0.001304579617493689,T2
0.0017025284927683557,0.3198205786381382,0.5245204391900893,0.001703153785904111,0.15055773994549243,0.0016955599476075848,T3
0.6939044542091993,0.2155709967926171,0.0018397271767679778,0.08496646956394002,0.001864359324294759,0.0018539929331807107,T1
0.0029378699415796464,0.0029519550857593684,0.68412827505144,0.0029596922198947217,0.304071687067624,0.002950520633702361,T3
0.6206818122297629,0.12731244277273143,0.1452536111067432,0.0015051561431305568,0.0015114692380109951,0.10373550850962075,T1
0.6053649271647159,0.0019998674858459314,0.0019972923032105143,0.0020085620229502712,0.38661582960682567,0.002013521416451794,T1
0.0021537822813220324,0.0021491010753730247,0.0021516298012089464,0.2849368227568003,0.0021643862990643943,0.7064442777862314,T6
0.6953191089808136,0.0014526843873647133,0.001453348288076409,0.13374364487625504,0.0014474201063845809,0.16658379336110554,T1
0.32700576757882543,0.0021549645462640306,0.0021560709519241037,0.31378855103375264,0.0021534753027767336,0.35274117058645704,T6
0.40625677525898324,0.10335717023007329,0.12608308868099036,0.2766783781040772,0.0018446731253009927,0.08577991460057482,T1
0.3427700015712149,0.0018101062097847747,0.40738349889554654,0.001806035985288873,0.11067194948453632,0.13555840785362872,T3
0.3518943642627264,0.0016439512447355886,0.001646532474434488,0.47272855588653256,0.001643188104349194,0.1704434080272216,T4
0.14337125509744478,0.001623470290298272,0.7201711910007289,0.0648168384993532,0.06839951643064034,0.001617728681534519,T3
0.5698634964840986,0.050623521868871015,0.002344788920568514,0.002344121747159552,0.0023352293210672443,0.37248884165823515,T1
0.023652176577477178,0.14900445688614364,0.00016127816443643763,0.00016128109134319314,0.8268597568558083,0.00016105042479123746,T5
